Ice volume in km3 for individual Swiss glaciers
SGI-ID 1915  1916  1917  1918  1919  1920  1921  1922  1923  1924  1925  1926  1927  1928  1929  1930  1931  1932  1933  1934  1935  1936  1937  1938  1939  1940  1941  1942  1943  1944  1945  1946  1947  1948  1949  1950  1951  1952  1953  1954  1955  1956  1957  1958  1959  1960  1961  1962  1963  1964  1965  1966  1967  1968  1969  1970  1971  1972  1973  1974  1975  1976  1977  1978  1979  1980  1981  1982  1983  1984  1985  1986  1987  1988  1989  1990  1991  1992  1993  1994  1995  1996  1997  1998  1999  2000  2001  2002  2003  2004  2005  2006  2007  2008  2009  2010  2011  2012  2013  2014  2015  2016  2017  2018  2019  2020  2021  2022  2023  2024  
A14p-07  0.005985744  0.006149073  0.006091242  0.006169642  0.006301404  0.006326582  0.005864024  0.005912918  0.005953202  0.006013846  0.006059448  0.006036074  0.006151043  0.005758185  0.005503925  0.005487323  0.005555651  0.005357721  0.005437857  0.005242077  0.005267840  0.005294027  0.005347729  0.005270335  0.005256580  0.005403971  0.005447006  0.005291612  0.005161980  0.005068666  0.005036483  0.004971141  0.004494296  0.004583109  0.004358246  0.004083476  0.004092318  0.003913633  0.003878389  0.003877457  0.003955060  0.003917512  0.003936052  0.003790194  0.003633120  0.003654799  0.003627302  0.003607783  0.003489819  0.003309531  0.003403553  0.003467318  0.003506046  0.003610990  0.003600934  0.003612203  0.003496868  0.003459787  0.003322621  0.003347542  0.003405171  0.003335954  0.003394697  0.003492386  0.003434657  0.003510217  0.003521400  0.003413813  0.003345477  0.003401479  0.003381545  0.003266962  0.003212751  0.003198708  0.003124812  0.002998909  0.002813676  0.002676665  0.002643137  0.002533153  0.002547655  0.002502784  0.002434570  0.002298471  0.002281655  0.002275527  0.002287321  0.002191752  0.001980811  0.001962789  0.001868007  0.001752602  0.001649085  0.001586326  0.001488451  0.001441966  0.001278279  0.001189792  0.001156868  0.001079000  0.000984915  0.000941943  0.000844167  0.000743335  0.000694440  0.000632839  0.000606353  0.000447952  0.000343727  0.000288880
A14p-08  0.003599738  0.003903607  0.003848323  0.004017690  0.004284236  0.004370983  0.003628488  0.003748331  0.003855583  0.003999146  0.004119097  0.004120946  0.004365298  0.003724711  0.003340789  0.003350662  0.003501224  0.003213112  0.003381019  0.003099162  0.003176849  0.003256528  0.003382861  0.003291215  0.003305136  0.003592815  0.003706251  0.003476120  0.003293974  0.003174434  0.003155712  0.003082907  0.002358247  0.002526672  0.002214170  0.001844274  0.001884182  0.001662600  0.001640250  0.001664275  0.001798329  0.001771998  0.001824849  0.001646476  0.001458888  0.001511968  0.001499133  0.001496938  0.001364115  0.001157390  0.001298071  0.001405134  0.001481561  0.001653639  0.001665085  0.001707568  0.001567273  0.001539765  0.001373555  0.001431519  0.001534515  0.001463360  0.001565108  0.001717130  0.001662916  0.001781820  0.001816764  0.001701275  0.001635952  0.001723207  0.001717904  0.001600981  0.001554959  0.001555440  0.001489374  0.001367519  0.001184479  0.001055801  0.001035555  0.000939433  0.000966402  0.000936718  0.000886191  0.000776550  0.000772818  0.000778019  0.000797361  0.000733413  0.000587141  0.000582653  0.000527227  0.000461678  0.000407803  0.000378643  0.000333976  0.000316960  0.000251666  0.000221746  0.000214140  0.000195000  0.000173005  0.000164165  0.000141639  0.000118801  0.000108758  0.000095950  0.000091332  0.000057907  0.000039089  0.000030807
A14p-12  0.004031502  0.004145628  0.004125218  0.004188247  0.004283609  0.004314019  0.004044949  0.004089763  0.004129394  0.004181626  0.004224811  0.004225074  0.004311454  0.004081426  0.003936653  0.003940527  0.003997955  0.003887226  0.003952391  0.003842132  0.003872707  0.003903644  0.003952392  0.003917115  0.003922674  0.004031989  0.004074357  0.003988689  0.003918921  0.003872573  0.003866208  0.003837712  0.003537555  0.003610063  0.003474265  0.003303770  0.003322852  0.003215203  0.003204193  0.003216466  0.003282334  0.003269764  0.003295517  0.003208248  0.003112506  0.003140371  0.003133995  0.003133119  0.003063142  0.002948430  0.003027299  0.003084892  0.003124996  0.003212130  0.003217935  0.003239000  0.003169681  0.003155835  0.003069784  0.003100441  0.003155041  0.003116791  0.003173181  0.003259394  0.003228102  0.003299006  0.003320403  0.003248054  0.003206225  0.003264205  0.003260451  0.003177863  0.003145080  0.003145799  0.003094725  0.002997225  0.002845645  0.002735123  0.002717252  0.002628202  0.002654470  0.002624371  0.002571209  0.002450547  0.002446593  0.002453078  0.002477656  0.002390495  0.002179666  0.002172830  0.002081593  0.001965702  0.001860249  0.001801023  0.001698851  0.001656028  0.001469057  0.001371856  0.001342553  0.001254000  0.001143880  0.001100141  0.000983761  0.000862936  0.000809506  0.000738473  0.000713247  0.000515117  0.000388245  0.000324492
A15b-01  0.000954685  0.000994955  0.000987716  0.001009566  0.001044055  0.001055246  0.000958482  0.000974390  0.000988533  0.001007322  0.001022834  0.001023290  0.001054520  0.000971761  0.000920274  0.000921584  0.000941991  0.000902817  0.000925765  0.000887274  0.000898122  0.000909164  0.000926417  0.000914002  0.000915907  0.000954549  0.000969478  0.000938868  0.000914379  0.000898052  0.000895082  0.000884972  0.000780593  0.000805669  0.000758942  0.000701169  0.000707464  0.000671412  0.000667699  0.000671734  0.000693760  0.000689567  0.000698151  0.000668998  0.000637143  0.000646290  0.000644070  0.000643732  0.000620633  0.000583236  0.000608886  0.000627836  0.000640999  0.000669748  0.000671565  0.000678511  0.000655354  0.000650717  0.000622235  0.000632329  0.000650104  0.000637683  0.000655739  0.000683117  0.000673263  0.000695249  0.000701822  0.000679712  0.000667006  0.000684269  0.000683149  0.000659358  0.000649642  0.000649692  0.000635355  0.000608351  0.000566769  0.000536785  0.000531950  0.000508410  0.000515197  0.000507558  0.000494029  0.000463619  0.000462501  0.000464057  0.000470115  0.000449459  0.000399780  0.000398228  0.000377402  0.000351134  0.000327349  0.000314541  0.000292447  0.000283339  0.000244079  0.000224019  0.000217973  0.000200000  0.000178387  0.000169979  0.000147573  0.000124769  0.000114957  0.000101920  0.000097408  0.000063280  0.000043492  0.000034480
A15b-02  0.017100158  0.017523514  0.017380621  0.017594175  0.017928053  0.017991923  0.016832046  0.016960433  0.017067027  0.017222666  0.017341681  0.017281214  0.017575781  0.016586719  0.015946005  0.015908828  0.016085289  0.015585307  0.015794388  0.015292703  0.015360681  0.015429278  0.015569811  0.015375137  0.015344072  0.015725387  0.015841408  0.015450595  0.015119829  0.014884578  0.014817533  0.014654758  0.013433846  0.013665395  0.013088325  0.012378879  0.012406703  0.011943578  0.011856085  0.011857932  0.012064422  0.011969777  0.012022978  0.011644011  0.011236892  0.011298516  0.011231404  0.011184114  0.010877512  0.010404105  0.010656507  0.010827607  0.010934161  0.011217031  0.011195779  0.011230448  0.010930020  0.010835877  0.010476065  0.010545629  0.010704186  0.010522564  0.010683889  0.010949990  0.010797862  0.011006796  0.011040613  0.010751386  0.010569057  0.010726021  0.010673826  0.010354940  0.010211818  0.010177926  0.009973312  0.009620290  0.009098912  0.008713350  0.008621463  0.008308985  0.008354840  0.008225544  0.008029833  0.007636793  0.007592880  0.007578342  0.007613481  0.007329256  0.006702111  0.006649624  0.006364504  0.006016271  0.005700854  0.005511823  0.005211555  0.005069580  0.004557394  0.004280550  0.004178041  0.003929000  0.003627776  0.003491652  0.003174444  0.002843917  0.002683958  0.002479096  0.002392426  0.001850242  0.001480939  0.001281099
A15b-03  0.004077771  0.004300173  0.004259809  0.004388639  0.004572499  0.004629360  0.004111740  0.004197597  0.004273967  0.004373481  0.004456906  0.004453667  0.004622489  0.004176810  0.003902589  0.003910853  0.004018538  0.003810311  0.003933152  0.003722771  0.003778540  0.003834989  0.003926230  0.003859207  0.003869762  0.004077364  0.004159904  0.003997777  0.003864195  0.003776950  0.003772521  0.003720189  0.003175249  0.003304202  0.003062171  0.002764930  0.002798818  0.002614415  0.002596395  0.002617621  0.002729897  0.002708280  0.002752936  0.002604064  0.002444762  0.002491527  0.002482135  0.002481105  0.002365832  0.002179386  0.002307662  0.002402081  0.002469474  0.002618110  0.002629306  0.002665899  0.002548659  0.002526075  0.002382983  0.002433904  0.002525553  0.002463124  0.002553896  0.002690362  0.002641804  0.002751104  0.002783530  0.002677199  0.002617195  0.002700253  0.002695208  0.002578594  0.002536743  0.002539229  0.002472266  0.002346415  0.002155465  0.002019585  0.001998542  0.001893275  0.001924382  0.001889107  0.001830222  0.001700523  0.001697582  0.001704596  0.001728233  0.001642093  0.001442201  0.001435663  0.001353264  0.001252160  0.001164265  0.001114989  0.001033670  0.001000781  0.000861665  0.000792008  0.000772179  0.000714000  0.000641572  0.000613084  0.000537900  0.000460891  0.000426824  0.000382593  0.000366958  0.000247017  0.000175475  0.000141311
A15b-04  0.063477623  0.064595451  0.063771318  0.064276294  0.064951297  0.064750346  0.060803699  0.060883133  0.060888254  0.061013886  0.061042835  0.060437663  0.061012902  0.057635053  0.055349767  0.054939228  0.055148041  0.053304377  0.053644179  0.051719754  0.051595391  0.051464418  0.051574882  0.050673334  0.050285023  0.051140746  0.051212972  0.049772926  0.048456444  0.047462246  0.047127739  0.046377580  0.042564879  0.042941356  0.041005990  0.038684387  0.038526243  0.036923611  0.036429809  0.036195152  0.036531850  0.036008611  0.035919996  0.034598328  0.033232246  0.033174081  0.032773083  0.032415792  0.031344522  0.029810363  0.030282228  0.030514328  0.030588137  0.031160424  0.030894723  0.030772287  0.029743992  0.029276549  0.028105504  0.028070904  0.028297593  0.027602675  0.027820067  0.028313288  0.027712146  0.028067587  0.027958643  0.027025040  0.026377021  0.026589187  0.026270292  0.025215603  0.024723104  0.024486652  0.023786851  0.022709324  0.021223599  0.020096927  0.019711510  0.018775512  0.018737808  0.018237314  0.017604873  0.016524292  0.016295382  0.016119500  0.016029944  0.015201605  0.013636519  0.013373534  0.012588465  0.011686681  0.010913466  0.010340716  0.009568921  0.009139867  0.007950671  0.007263671  0.006953351  0.006376000  0.005655169  0.005274369  0.004569796  0.003869345  0.003486591  0.003059324  0.002837560  0.001909566  0.001346311  0.001061221
A15b-05  0.020284139  0.020846045  0.020660722  0.020988358  0.021386223  0.021443270  0.020031710  0.020193302  0.020326345  0.020508078  0.020651723  0.020544849  0.020906802  0.019689959  0.018906370  0.018868553  0.019079232  0.018464908  0.018726796  0.018075358  0.018148299  0.018219199  0.018388194  0.018143468  0.018107593  0.018584000  0.018739207  0.018266862  0.017843129  0.017551586  0.017532007  0.017338663  0.015858699  0.016132831  0.015432673  0.014567333  0.014609698  0.014040952  0.013939166  0.013946666  0.014198905  0.014082581  0.014152499  0.013688248  0.013201489  0.013280569  0.013209575  0.013156785  0.012788934  0.012214436  0.012523541  0.012728338  0.012863273  0.013223010  0.013206688  0.013255676  0.012891969  0.012781132  0.012346495  0.012431731  0.012636526  0.012415062  0.012613957  0.012939929  0.012756901  0.013017273  0.013060255  0.012715849  0.012504135  0.012694684  0.012633341  0.012224436  0.012078409  0.012052400  0.011805028  0.011375148  0.010747046  0.010288011  0.010184147  0.009812240  0.009873576  0.009708727  0.009477144  0.009023530  0.008986374  0.008973987  0.009003419  0.008663407  0.007951509  0.007889807  0.007563119  0.007174017  0.006845126  0.006619848  0.006287999  0.006130497  0.005574237  0.005276449  0.005173734  0.004926000  0.004596068  0.004443205  0.004097075  0.003733523  0.003548292  0.003323002  0.003223745  0.002601598  0.002169663  0.001928098
A15b-13  0.002576508  0.002632711  0.002613099  0.002641765  0.002685243  0.002692825  0.002538798  0.002555380  0.002569058  0.002589042  0.002604282  0.002595289  0.002633761  0.002502095  0.002416428  0.002411085  0.002433997  0.002366896  0.002394306  0.002326438  0.002334883  0.002343345  0.002361505  0.002334996  0.002330410  0.002380811  0.002395916  0.002343509  0.002298678  0.002266728  0.002258161  0.002236037  0.002072152  0.002102668  0.002024734  0.001928693  0.001932159  0.001869055  0.001856860  0.001856771  0.001884284  0.001871026  0.001877832  0.001826051  0.001770490  0.001778483  0.001769133  0.001762374  0.001720319  0.001655400  0.001689491  0.001712338  0.001726520  0.001764751  0.001761586  0.001765963  0.001724752  0.001711565  0.001662209  0.001671278  0.001692726  0.001667421  0.001689306  0.001725817  0.001704269  0.001733188  0.001737581  0.001696353  0.001670198  0.001692243  0.001684351  0.001637580  0.001616810  0.001611708  0.001581279  0.001528728  0.001450900  0.001392967  0.001378900  0.001331323  0.001338023  0.001317689  0.001287232  0.001226181  0.001219204  0.001216641  0.001221607  0.001176010  0.001075746  0.001066951  0.001020444  0.000963492  0.000911563  0.000880067  0.000829916  0.000805885  0.000719283  0.000671995  0.000654178  0.000611000  0.000558727  0.000535070  0.000480565  0.000424287  0.000397084  0.000362565  0.000347924  0.000258764  0.000199698  0.000168475
A22-02  0.000578480  0.000610161  0.000609534  0.000626221  0.000657517  0.000671879  0.000601424  0.000617556  0.000632562  0.000652048  0.000668677  0.000675638  0.000704654  0.000644153  0.000607908  0.000612665  0.000633418  0.000606828  0.000628945  0.000605036  0.000618626  0.000632676  0.000651191  0.000645930  0.000651769  0.000687291  0.000703225  0.000682057  0.000667606  0.000658754  0.000656295  0.000651885  0.000568363  0.000595330  0.000559605  0.000515947  0.000524016  0.000498506  0.000499207  0.000506336  0.000529793  0.000530986  0.000542909  0.000521622  0.000496319  0.000508039  0.000509719  0.000513607  0.000495882  0.000466256  0.000493811  0.000516424  0.000532021  0.000562101  0.000566640  0.000577439  0.000559884  0.000559037  0.000536065  0.000550330  0.000571065  0.000564099  0.000584714  0.000614802  0.000609808  0.000634159  0.000644255  0.000626083  0.000617294  0.000639911  0.000642717  0.000624336  0.000617668  0.000621609  0.000611475  0.000587954  0.000548566  0.000518501  0.000515688  0.000493452  0.000504654  0.000501752  0.000491021  0.000460209  0.000463283  0.000468957  0.000482639  0.000460523  0.000400396  0.000404636  0.000382131  0.000351318  0.000329202  0.000311000  0.000284364  0.000275858  0.000230795  0.000209526  0.000206660  0.000192973  0.000169282  0.000159996  0.000136933  0.000112810  0.000102554  0.000090969  0.000086724  0.000052923  0.000036008  0.000029404
A50d-01  0.005396688  0.005819914  0.005778197  0.006001015  0.006407511  0.006572335  0.005558459  0.005752760  0.005930989  0.006168570  0.006368968  0.006424242  0.006800726  0.005922383  0.005398059  0.005435415  0.005685406  0.005296246  0.005566118  0.005204494  0.005353538  0.005508017  0.005725816  0.005622917  0.005671293  0.006122440  0.006312097  0.005995084  0.005763677  0.005614450  0.005572458  0.005486363  0.004387307  0.004685400  0.004216602  0.003652507  0.003732851  0.003398088  0.003381556  0.003441547  0.003687352  0.003670381  0.003783526  0.003508533  0.003200130  0.003308873  0.003306302  0.003325760  0.003107193  0.002756030  0.003032040  0.003252293  0.003407321  0.003730620  0.003766432  0.003864794  0.003639196  0.003609005  0.003327935  0.003457570  0.003664964  0.003560526  0.003760984  0.004056320  0.003980320  0.004211729  0.004293920  0.004097696  0.003992082  0.004178100  0.004187666  0.003998611  0.003924010  0.003938209  0.003833787  0.003626493  0.003291365  0.003052429  0.003021339  0.002848179  0.002912054  0.002873795  0.002787967  0.002581146  0.002590294  0.002613898  0.002676819  0.002540155  0.002214065  0.002225364  0.002106381  0.001956944  0.001815386  0.001754060  0.001639108  0.001597732  0.001402727  0.001311103  0.001286655  0.001208000  0.001121545  0.001091841  0.000996677  0.000896269  0.000855567  0.000794922  0.000777387  0.000598338  0.000480524  0.000417319
A50d-03  0.002337269  0.002390799  0.002373135  0.002404133  0.002442051  0.002447559  0.002312763  0.002328193  0.002340938  0.002358326  0.002372065  0.002361939  0.002396501  0.002280188  0.002204888  0.002201216  0.002221506  0.002162312  0.002187522  0.002124796  0.002131919  0.002138789  0.002155125  0.002131516  0.002128018  0.002173965  0.002188886  0.002143308  0.002102426  0.002074159  0.002072021  0.002053239  0.001908990  0.001935919  0.001867227  0.001782120  0.001786225  0.001730045  0.001719973  0.001720735  0.001745794  0.001734341  0.001741285  0.001695205  0.001646713  0.001654664  0.001647557  0.001642308  0.001605469  0.001547836  0.001578907  0.001599498  0.001612975  0.001648828  0.001647126  0.001652029  0.001615691  0.001604531  0.001560880  0.001569502  0.001590137  0.001567628  0.001588127  0.001622064  0.001602836  0.001630481  0.001635071  0.001597642  0.001574369  0.001595542  0.001588493  0.001542165  0.001525274  0.001522179  0.001493109  0.001442017  0.001366387  0.001310442  0.001297595  0.001251133  0.001258869  0.001237798  0.001207739  0.001148063  0.001143036  0.001141335  0.001145386  0.001098249  0.000997947  0.000989145  0.000941783  0.000884535  0.000835016  0.000801137  0.000750045  0.000725468  0.000636941  0.000588770  0.000571744  0.000530000  0.000475145  0.000450247  0.000394767  0.000338424  0.000310716  0.000277612  0.000263432  0.000179682  0.000128733  0.000103478
A50h-03  0.009607513  0.010157189  0.010058716  0.010454986  0.010825103  0.010909625  0.009844148  0.010037720  0.010208173  0.010406233  0.010583105  0.010519833  0.010881608  0.009941235  0.009367726  0.009403514  0.009626304  0.009183927  0.009460077  0.008947116  0.009051545  0.009151713  0.009344088  0.009194551  0.009224591  0.009686748  0.009891051  0.009563329  0.009248055  0.009059847  0.009172777  0.009076054  0.007931378  0.008188342  0.007688527  0.007040020  0.007139419  0.006724645  0.006692931  0.006752179  0.006994111  0.006945006  0.007051556  0.006727850  0.006394643  0.006503625  0.006503479  0.006511569  0.006271255  0.005856263  0.006149956  0.006354742  0.006517034  0.006879561  0.006930565  0.007024743  0.006772795  0.006736649  0.006430647  0.006545144  0.006772329  0.006629855  0.006839493  0.007155825  0.007049362  0.007315852  0.007397674  0.007170578  0.007048060  0.007245363  0.007251683  0.006928768  0.006881858  0.006919163  0.006756489  0.006444238  0.005974032  0.005645198  0.005604073  0.005346402  0.005436135  0.005328531  0.005181898  0.004878990  0.004900137  0.004928436  0.004968358  0.004731243  0.004249666  0.004234563  0.004026476  0.003785243  0.003632244  0.003461670  0.003255173  0.003166840  0.002827311  0.002665832  0.002637165  0.002540000  0.002345249  0.002257644  0.002063465  0.001858565  0.001744195  0.001627631  0.001579646  0.001219597  0.000977714  0.000847794
A50h-04  0.005703521  0.005876422  0.005835695  0.005961220  0.006066673  0.006081699  0.005741316  0.005795028  0.005840782  0.005893357  0.005939845  0.005907430  0.006011046  0.005710073  0.005520889  0.005525424  0.005587243  0.005438557  0.005519279  0.005342594  0.005366901  0.005389120  0.005442033  0.005385745  0.005387640  0.005526653  0.005584267  0.005474958  0.005365274  0.005297340  0.005334217  0.005296552  0.004922719  0.004993694  0.004827251  0.004603997  0.004631950  0.004480585  0.004462369  0.004476887  0.004548188  0.004523695  0.004552428  0.004437727  0.004318418  0.004348591  0.004342887  0.004339988  0.004253678  0.004103120  0.004198299  0.004260212  0.004309047  0.004425627  0.004438284  0.004462465  0.004371818  0.004353579  0.004245268  0.004276694  0.004347066  0.004290570  0.004355766  0.004460189  0.004415052  0.004505952  0.004529336  0.004440423  0.004388817  0.004458334  0.004457112  0.004316555  0.004296234  0.004308360  0.004233253  0.004093363  0.003881977  0.003729685  0.003705138  0.003580918  0.003616747  0.003556133  0.003478269  0.003325999  0.003333924  0.003343198  0.003354310  0.003217275  0.002952175  0.002937958  0.002813472  0.002669989  0.002584313  0.002461783  0.002323367  0.002257842  0.002029699  0.001920201  0.001898807  0.001835000  0.001687138  0.001616760  0.001475161  0.001325980  0.001232105  0.001144854  0.001105838  0.000849527  0.000676775  0.000581375
A50h-05  0.014022405  0.014370201  0.014288646  0.014541097  0.014751982  0.014781576  0.014099484  0.014207267  0.014299279  0.014404592  0.014497920  0.014432530  0.014640187  0.014036374  0.013655168  0.013664479  0.013789294  0.013489109  0.013652268  0.013295046  0.013344112  0.013389220  0.013496057  0.013382423  0.013386415  0.013667373  0.013783696  0.013563364  0.013341527  0.013204137  0.013279561  0.013203431  0.012443610  0.012588543  0.012248547  0.011791128  0.011848459  0.011536779  0.011499622  0.011529981  0.011677043  0.011627021  0.011686605  0.011450304  0.011204048  0.011266908  0.011255514  0.011249921  0.011071241  0.010758471  0.010956568  0.011085204  0.011186550  0.011428033  0.011454308  0.011504619  0.011317554  0.011279716  0.011055236  0.011120802  0.011267135  0.011150276  0.011286134  0.011503699  0.011409886  0.011599692  0.011648605  0.011462871  0.011355440  0.011501249  0.011498048  0.011202847  0.011160887  0.011186754  0.011028780  0.010734627  0.010289106  0.009967979  0.009916329  0.009653864  0.009729750  0.009601369  0.009436586  0.009113888  0.009131113  0.009150957  0.009174205  0.008881885  0.008316946  0.008286770  0.008020900  0.007714439  0.007532110  0.007268859  0.006971825  0.006831135  0.006341094  0.006106127  0.006060500  0.005924000  0.005602693  0.005447786  0.005132541  0.004793448  0.004574873  0.004369319  0.004276353  0.003642468  0.003185502  0.002918429
A50h-09  0.003441054  0.003508295  0.003479078  0.003518996  0.003561312  0.003560974  0.003382817  0.003397524  0.003408585  0.003424728  0.003436708  0.003415537  0.003454411  0.003299662  0.003197863  0.003188496  0.003208733  0.003127397  0.003154882  0.003066199  0.003069292  0.003071843  0.003087293  0.003051429  0.003041963  0.003096069  0.003110902  0.003048286  0.002989664  0.002948366  0.002945731  0.002917274  0.002730045  0.002758125  0.002666959  0.002553468  0.002555158  0.002478240  0.002460922  0.002457632  0.002484318  0.002464802  0.002469056  0.002406141  0.002340834  0.002346320  0.002333616  0.002322702  0.002272263  0.002194819  0.002229881  0.002250985  0.002264011  0.002306023  0.002300522  0.002302524  0.002252830  0.002235023  0.002176546  0.002182721  0.002204995  0.002172098  0.002193468  0.002231836  0.002203343  0.002234370  0.002236032  0.002185459  0.002152505  0.002174892  0.002162775  0.002097350  0.002074335  0.002067752  0.002026384  0.001956724  0.001855948  0.001780641  0.001760506  0.001697114  0.001703406  0.001671017  0.001628406  0.001549372  0.001540474  0.001534626  0.001534142  0.001468491  0.001338295  0.001322846  0.001258438  0.001182566  0.001122280  0.001070464  0.001001538  0.000965591  0.000851432  0.000787927  0.000764517  0.000714000  0.000639893  0.000602738  0.000529880  0.000456104  0.000415884  0.000372308  0.000351045  0.000243748  0.000176853  0.000142561
A50h-10  0.004451897  0.004530753  0.004496054  0.004541429  0.004592263  0.004592520  0.004378865  0.004396239  0.004409337  0.004428854  0.004443132  0.004418811  0.004465159  0.004279876  0.004157586  0.004145976  0.004170365  0.004072751  0.004105525  0.004000244  0.004004246  0.004007676  0.004026277  0.003983306  0.003971723  0.004036278  0.004053552  0.003977973  0.003908025  0.003858378  0.003852922  0.003818396  0.003591988  0.003626452  0.003515647  0.003378349  0.003379759  0.003286767  0.003265658  0.003261411  0.003294020  0.003270395  0.003275515  0.003199005  0.003119283  0.003125984  0.003110149  0.003096774  0.003035032  0.002940598  0.002983217  0.003009090  0.003024699  0.003075205  0.003067984  0.003070241  0.003009545  0.002987484  0.002915800  0.002923428  0.002950263  0.002910271  0.002936280  0.002982937  0.002948175  0.002985678  0.002987530  0.002925445  0.002884971  0.002912150  0.002896728  0.002818194  0.002788938  0.002780123  0.002729875  0.002645354  0.002523118  0.002431576  0.002406863  0.002329843  0.002337064  0.002298241  0.002246480  0.002149915  0.002138209  0.002130770  0.002130695  0.002051542  0.001892691  0.001873759  0.001795432  0.001702720  0.001626182  0.001565474  0.001481641  0.001438139  0.001298352  0.001220231  0.001190562  0.001126000  0.001035450  0.000990150  0.000898093  0.000802920  0.000751277  0.000692604  0.000664087  0.000512180  0.000409126  0.000351915
A50h-11  0.000094941  0.000116312  0.000119270  0.000138728  0.000160430  0.000172167  0.000136745  0.000151615  0.000166552  0.000183901  0.000201160  0.000207979  0.000236247  0.000197743  0.000178491  0.000188914  0.000209742  0.000195967  0.000220237  0.000202648  0.000218283  0.000234425  0.000256667  0.000258547  0.000271564  0.000313686  0.000340216  0.000329818  0.000320727  0.000320002  0.000339242  0.000344976  0.000273560  0.000304758  0.000279441  0.000244087  0.000261998  0.000243119  0.000251810  0.000267490  0.000298781  0.000307344  0.000329007  0.000314310  0.000298357  0.000320414  0.000333142  0.000347077  0.000338060  0.000313033  0.000353654  0.000387863  0.000418724  0.000471399  0.000492543  0.000519514  0.000508314  0.000520842  0.000502549  0.000532910  0.000576587  0.000577128  0.000619841  0.000675805  0.000679857  0.000730380  0.000757953  0.000745154  0.000745958  0.000789548  0.000806765  0.000781064  0.000790250  0.000811899  0.000805770  0.000777393  0.000724749  0.000692115  0.000702793  0.000679462  0.000710809  0.000711218  0.000704080  0.000668989  0.000688882  0.000710794  0.000736129  0.000710472  0.000635536  0.000649724  0.000625648  0.000593058  0.000574686  0.000558595  0.000530920  0.000528785  0.000466574  0.000443989  0.000452824  0.000442000  0.000409123  0.000403614  0.000368212  0.000329262  0.000315392  0.000298133  0.000299232  0.000215934  0.000164750  0.000141800
A50h-13  0.000371831  0.000411277  0.000409378  0.000440636  0.000469397  0.000479491  0.000414383  0.000431720  0.000447759  0.000465666  0.000482525  0.000482515  0.000512545  0.000452728  0.000418614  0.000425820  0.000445659  0.000419986  0.000443808  0.000412321  0.000423962  0.000435350  0.000453618  0.000447670  0.000454663  0.000493186  0.000513575  0.000494752  0.000476224  0.000467268  0.000481967  0.000479920  0.000400852  0.000423533  0.000392118  0.000349363  0.000361130  0.000334777  0.000336557  0.000345207  0.000366845  0.000367387  0.000379744  0.000359904  0.000339316  0.000351635  0.000356057  0.000361112  0.000347321  0.000319711  0.000346376  0.000366401  0.000383747  0.000417691  0.000427026  0.000439494  0.000423624  0.000425572  0.000405257  0.000419323  0.000443044  0.000435547  0.000457707  0.000489082  0.000484467  0.000511982  0.000523522  0.000508622  0.000502499  0.000524184  0.000529573  0.000504190  0.000504989  0.000513031  0.000502244  0.000477579  0.000437909  0.000411113  0.000411288  0.000390756  0.000403318  0.000396373  0.000385849  0.000360317  0.000366600  0.000373246  0.000380461  0.000359373  0.000313808  0.000315808  0.000297410  0.000275571  0.000263940  0.000247276  0.000227490  0.000220577  0.000185542  0.000170795  0.000171096  0.000164000  0.000143948  0.000136462  0.000117570  0.000098129  0.000087791  0.000078170  0.000075349  0.000044979  0.000029309  0.000023036
A50h-14  0.001448397  0.001482921  0.001471566  0.001491954  0.001516041  0.001519348  0.001433570  0.001443452  0.001451588  0.001462578  0.001471314  0.001464550  0.001486595  0.001412481  0.001364571  0.001362314  0.001375178  0.001337503  0.001353600  0.001313314  0.001317724  0.001321972  0.001332345  0.001317268  0.001315055  0.001344373  0.001353987  0.001325058  0.001298891  0.001280891  0.001280142  0.001268274  0.001176746  0.001193710  0.001150209  0.001096158  0.001098896  0.001063201  0.001056854  0.001057348  0.001073165  0.001065850  0.001070267  0.001041083  0.001010442  0.001015463  0.001011057  0.001007770  0.000984524  0.000948032  0.000967691  0.000980658  0.000989236  0.001012115  0.001011194  0.001014342  0.000991376  0.000984401  0.000956840  0.000962256  0.000975395  0.000961089  0.000974058  0.000995568  0.000983369  0.001000978  0.001003925  0.000980309  0.000965633  0.000979057  0.000974745  0.000945064  0.000934659  0.000932908  0.000914417  0.000881918  0.000833846  0.000798329  0.000790230  0.000760721  0.000765718  0.000752180  0.000733091  0.000695297  0.000692294  0.000691283  0.000693718  0.000663611  0.000600079  0.000594485  0.000564406  0.000528178  0.000497530  0.000475536  0.000443151  0.000427507  0.000371606  0.000341242  0.000330723  0.000305000  0.000270266  0.000254406  0.000219821  0.000185076  0.000167889  0.000147915  0.000139292  0.000090120  0.000061822  0.000048619
