Area in km2 for individual Swiss glaciers
SGI-ID 1915  1916  1917  1918  1919  1920  1921  1922  1923  1924  1925  1926  1927  1928  1929  1930  1931  1932  1933  1934  1935  1936  1937  1938  1939  1940  1941  1942  1943  1944  1945  1946  1947  1948  1949  1950  1951  1952  1953  1954  1955  1956  1957  1958  1959  1960  1961  1962  1963  1964  1965  1966  1967  1968  1969  1970  1971  1972  1973  1974  1975  1976  1977  1978  1979  1980  1981  1982  1983  1984  1985  1986  1987  1988  1989  1990  1991  1992  1993  1994  1995  1996  1997  1998  1999  2000  2001  2002  2003  2004  2005  2006  2007  2008  2009  2010  2011  2012  2013  2014  2015  2016  2017  2018  2019  2020  2021  2022  2023  2024  
A51f-23   3.870391   3.944749   3.930420   3.981815   4.030201   4.040528   3.898676   3.924028   3.945984   3.971721   3.994182   3.985213   4.031973   3.907113   3.827289   3.831041   3.861142   3.798482   3.836272   3.763870   3.777894   3.791225   3.817402   3.795292   3.798335   3.862060   3.888721   3.842610   3.797999   3.770276   3.783857   3.768823   3.603051   3.649739   3.566183   3.468373   3.478837   3.417338   3.414570   3.423622   3.469468   3.463687   3.481262   3.428730   3.376364   3.399123   3.396357   3.395214   3.368611   3.314359   3.363645   3.399667   3.429008   3.478237   3.483740   3.492073   3.456936   3.459233   3.409416   3.429953   3.402407   3.374860   3.347314   3.319767   3.292221   3.264674   3.237128   3.209581   3.182035   3.154488   3.126942   3.099395   3.071849   3.044302   3.016756   2.989209   2.961663   2.934116   2.906570   2.879023   2.851477   2.823930   2.796384   2.768837   2.741291   2.713744   2.686198   2.658651   2.631105   2.603558   2.576012   2.548465   2.520919   2.493372   2.465826   2.438279   2.410733   2.383186   2.355640   2.328093   2.300547   2.273000   2.201371   2.120565   2.084241   2.046834   2.029163   1.886188   1.774082   1.725337
A51f-24   2.175011   2.193242   2.182785   2.193625   2.203366   2.200855   2.149073   2.151449   2.152724   2.155204   2.156626   2.147918   2.157118   2.111047   2.079535   2.075017   2.078924   2.053003   2.059396   2.030308   2.029088   2.027642   2.030298   2.017498   2.012762   2.027370   2.030190   2.009736   1.989748   1.975197   1.973943   1.963484   1.904475   1.913744   1.881278   1.844248   1.841986   1.816665   1.810229   1.807575   1.816628   1.809214   1.809324   1.786877   1.764527   1.766232   1.759893   1.754094   1.739518   1.716216   1.726334   1.732231   1.735860   1.746041   1.742175   1.739542   1.722709   1.717489   1.696043   1.697042   1.689684   1.682326   1.674967   1.667609   1.660251   1.652893   1.645535   1.638177   1.630819   1.623460   1.616102   1.608744   1.601386   1.594028   1.586670   1.579312   1.571953   1.564595   1.557237   1.549879   1.542521   1.535163   1.527805   1.520447   1.513088   1.505730   1.498372   1.491014   1.483656   1.476298   1.468940   1.461581   1.454223   1.446865   1.439507   1.432149   1.424791   1.417433   1.410074   1.402716   1.395358   1.388000   1.336508   1.280083   1.249780   1.218903   1.199668   1.105616   1.030543   0.992957
A51f-26   0.386661   0.390963   0.388829   0.391492   0.393868   0.393504   0.382180   0.382921   0.383416   0.384171   0.384694   0.382940   0.385203   0.375142   0.368328   0.367524   0.368600   0.363027   0.364662   0.358369   0.358295   0.358166   0.358961   0.356306   0.355457   0.358926   0.359763   0.355411   0.351151   0.348110   0.348068   0.345944   0.333059   0.335329   0.328308   0.320301   0.319996   0.314585   0.313362   0.312974   0.315198   0.313757   0.314001   0.309201   0.304429   0.305004   0.303823   0.302759   0.299608   0.294552   0.297007   0.298521   0.299504   0.302021   0.301349   0.301021   0.297444   0.296405   0.291822   0.292251   0.290102   0.287953   0.285805   0.283656   0.281507   0.279358   0.277209   0.275060   0.272912   0.270763   0.268614   0.266465   0.264316   0.262167   0.260019   0.257870   0.255721   0.253572   0.251423   0.249274   0.247126   0.244977   0.242828   0.240679   0.238530   0.236381   0.234233   0.232084   0.229935   0.227786   0.225637   0.223488   0.221340   0.219191   0.217042   0.214893   0.212744   0.210595   0.208447   0.206298   0.204149   0.202000   0.192762   0.182662   0.177456   0.172068   0.168709   0.151523   0.137889   0.131225
A51f-27   0.055698   0.057144   0.056877   0.057888   0.058824   0.059026   0.056339   0.056835   0.057266   0.057766   0.058206   0.058036   0.058944   0.056575   0.055064   0.055146   0.055730   0.054545   0.055280   0.053902   0.054176   0.054437   0.054946   0.054532   0.054599   0.055832   0.056356   0.055486   0.054639   0.054119   0.054405   0.054129   0.051004   0.051909   0.050330   0.048491   0.048699   0.047547   0.047508   0.047692   0.048580   0.048482   0.048837   0.047840   0.046851   0.047293   0.047263   0.047265   0.046707   0.045640   0.046592   0.047290   0.047846   0.048821   0.048928   0.049129   0.048451   0.048460   0.047508   0.047914   0.047727   0.047541   0.047354   0.047168   0.046981   0.046795   0.046608   0.046422   0.046235   0.046049   0.045862   0.045676   0.045489   0.045303   0.045116   0.044930   0.044743   0.044557   0.044370   0.044184   0.043997   0.043811   0.043624   0.043438   0.043251   0.043065   0.042878   0.042692   0.042505   0.042319   0.042132   0.041946   0.041759   0.041573   0.041386   0.041200   0.037769   0.035917   0.035526   0.034616   0.032384   0.031027   0.028479   0.025653   0.024454   0.023186   0.022549   0.017338   0.013382   0.011768
A51f-28   0.130728   0.133473   0.132499   0.134301   0.135926   0.135966   0.129765   0.130441   0.130977   0.131661   0.132214   0.131451   0.133010   0.127518   0.123881   0.123671   0.124535   0.121605   0.122792   0.119446   0.119648   0.119820   0.120524   0.119252   0.119012   0.121259   0.121993   0.119753   0.117564   0.116072   0.116309   0.115342   0.108328   0.109865   0.106141   0.101869   0.101940   0.099132   0.098678   0.098695   0.100195   0.099615   0.099994   0.097520   0.095066   0.095622   0.095199   0.094835   0.093289   0.090678   0.092312   0.093412   0.094212   0.095902   0.095762   0.095822   0.094038   0.093687   0.091344   0.091823   0.090547   0.089270   0.087993   0.086716   0.085440   0.084163   0.082886   0.081609   0.080333   0.079056   0.077779   0.076502   0.075226   0.073949   0.072672   0.071395   0.070119   0.068842   0.067565   0.066288   0.065012   0.063735   0.062458   0.061181   0.059905   0.058628   0.057351   0.056074   0.054798   0.053521   0.052244   0.050967   0.049691   0.048414   0.047137   0.045860   0.044584   0.043307   0.042030   0.040753   0.039477   0.038200   0.035520   0.032569   0.031310   0.029885   0.028953   0.023785   0.019663   0.017854
A51f-29   0.324936   0.331582   0.329693   0.334184   0.338256   0.338691   0.324760   0.326663   0.328242   0.330161   0.331780   0.330365   0.334298   0.321975   0.313919   0.313778   0.316113   0.309689   0.312770   0.305376   0.306183   0.306917   0.308878   0.306278   0.306065   0.311599   0.313639   0.308796   0.304059   0.300943   0.301838   0.299937   0.283947   0.287856   0.279524   0.269901   0.270399   0.264183   0.263455   0.263828   0.267659   0.266643   0.267865   0.262410   0.257001   0.258630   0.257976   0.257461   0.254141   0.248321   0.252473   0.255376   0.257566   0.261860   0.261858   0.262342   0.258473   0.257958   0.252774   0.254228   0.251556   0.248884   0.246212   0.243540   0.240867   0.238195   0.235523   0.232851   0.230179   0.227507   0.224835   0.222163   0.219491   0.216819   0.214147   0.211474   0.208802   0.206130   0.203458   0.200786   0.198114   0.195442   0.192770   0.190098   0.187426   0.184753   0.182081   0.179409   0.176737   0.174065   0.171393   0.168721   0.166049   0.163377   0.160705   0.158033   0.155360   0.152688   0.150016   0.147344   0.144672   0.142000   0.134180   0.125523   0.121887   0.117790   0.115252   0.099867   0.087603   0.082212
A51f-32   2.005419   2.050409   2.041159   2.072475   2.101146   2.106687   2.020863   2.035725   2.048534   2.063514   2.076592   2.070346   2.098180   2.022417   1.973816   1.975652   1.993295   1.955050   1.977453   1.932985   1.940867   1.948291   1.963552   1.949673   1.951043   1.989165   2.004957   1.976721   1.949137   1.931924   1.940384   1.930931   1.831172   1.858934   1.808167   1.749150   1.754984   1.717747   1.715779   1.720838   1.748155   1.744300   1.754865   1.722413   1.690270   1.703449   1.701934   1.701317   1.682430   1.647453   1.676859   1.698225   1.714974   1.745335   1.747956   1.753828   1.731478   1.730671   1.699747   1.711844   1.694888   1.677933   1.660977   1.644021   1.627065   1.610109   1.593153   1.576198   1.559242   1.542286   1.525330   1.508374   1.491419   1.474463   1.457507   1.440551   1.423595   1.406640   1.389684   1.372728   1.355772   1.338816   1.321860   1.304905   1.287949   1.270993   1.254037   1.237081   1.220126   1.203170   1.186214   1.169258   1.152302   1.135347   1.118391   1.101435   1.084479   1.067523   1.050567   1.033612   1.016656   0.999700   0.959883   0.915569   0.897006   0.876550   0.865155   0.784630   0.720888   0.693034
A51f-34   2.262098   2.286691   2.277100   2.293071   2.307352   2.307093   2.248740   2.254380   2.258719   2.264414   2.268904   2.261237   2.274958   2.223179   2.188652   2.186103   2.193500   2.165574   2.175967   2.144059   2.145335   2.146320   2.152226   2.139778   2.136950   2.157140   2.163344   2.141862   2.120784   2.106255   2.107891   2.098264   2.031043   2.044865   2.008976   1.967781   1.967817   1.940510   1.935644   1.935251   1.948871   1.942837   1.945902   1.921708   1.897693   1.902433   1.897871   1.893926   1.878201   1.852273   1.867181   1.877036   1.883927   1.899363   1.897383   1.897538   1.879788   1.875568   1.852419   1.856426   1.848451   1.840477   1.832502   1.824528   1.816553   1.808579   1.800605   1.792630   1.784656   1.776681   1.768707   1.760733   1.752758   1.744784   1.736809   1.728835   1.720860   1.712886   1.704912   1.696937   1.688963   1.680988   1.673014   1.665040   1.657065   1.649091   1.641116   1.633142   1.625167   1.617193   1.609219   1.601244   1.593270   1.585295   1.577321   1.569347   1.561372   1.553398   1.545423   1.537449   1.529474   1.521500   1.469512   1.412445   1.384497   1.354941   1.336837   1.237189   1.157726   1.119528
A51f-35   0.358134   0.367073   0.365723   0.372062   0.377924   0.379393   0.363508   0.366737   0.369578   0.372840   0.375743   0.374970   0.380675   0.366681   0.357852   0.358606   0.362376   0.355503   0.360174   0.352121   0.354032   0.355858   0.359178   0.356937   0.357601   0.365279   0.368698   0.363718   0.358868   0.355987   0.357991   0.356590   0.337960   0.343677   0.334377   0.323521   0.325024   0.318306   0.318332   0.319701   0.325329   0.324996   0.327414   0.321608   0.315858   0.318791   0.318888   0.319179   0.315920   0.309584   0.315600   0.320084   0.323670   0.329863   0.330749   0.332288   0.328381   0.328587   0.323024   0.325744   0.323388   0.321033   0.318677   0.316321   0.313965   0.311609   0.309253   0.306898   0.304542   0.302186   0.299830   0.297474   0.295119   0.292763   0.290407   0.288051   0.285695   0.283340   0.280984   0.278628   0.276272   0.273916   0.271560   0.269205   0.266849   0.264493   0.262137   0.259781   0.257426   0.255070   0.252714   0.250358   0.248002   0.245647   0.243291   0.240935   0.238579   0.236223   0.233867   0.231512   0.229156   0.226800   0.216620   0.205324   0.200431   0.195289   0.192836   0.171751   0.155506   0.148494
A51f-36   0.100051   0.102563   0.102268   0.104070   0.105746   0.106222   0.101948   0.102903   0.103752   0.104716   0.105582   0.105445   0.107078   0.103320   0.100974   0.101251   0.102356   0.100544   0.101897   0.099763   0.100358   0.100932   0.101913   0.101373   0.101627   0.103803   0.104810   0.103516   0.102259   0.101542   0.102159   0.101847   0.096795   0.098436   0.095951   0.093036   0.093520   0.091742   0.091819   0.092266   0.093884   0.093863   0.094598   0.093072   0.091559   0.092437   0.092532   0.092680   0.091856   0.090184   0.091909   0.093212   0.094271   0.096043   0.096358   0.096849   0.095844   0.095974   0.094512   0.095333   0.095065   0.094798   0.094530   0.094263   0.093995   0.093728   0.093460   0.093193   0.092926   0.092658   0.092391   0.092123   0.091856   0.091588   0.091321   0.091053   0.090786   0.090519   0.090251   0.089984   0.089716   0.089449   0.089181   0.088914   0.088647   0.088379   0.088112   0.087844   0.087577   0.087309   0.087042   0.086774   0.086507   0.086240   0.085972   0.085705   0.085437   0.085170   0.084902   0.084635   0.084367   0.084100   0.079666   0.074740   0.072660   0.070484   0.069522   0.060189   0.053085   0.050106
A51f-37   0.032736   0.033400   0.033287   0.033755   0.034186   0.034286   0.033069   0.033302   0.033505   0.033741   0.033949   0.033880   0.034299   0.033226   0.032545   0.032591   0.032865   0.032333   0.032675   0.032054   0.032187   0.032314   0.032554   0.032373   0.032413   0.032981   0.033227   0.032839   0.032461   0.032233   0.032372   0.032255   0.030826   0.031247   0.030530   0.029693   0.029796   0.029274   0.029265   0.029357   0.029773   0.029736   0.029908   0.029457   0.029010   0.029221   0.029217   0.029227   0.028973   0.028484   0.028929   0.029257   0.029519   0.029975   0.030031   0.030135   0.029829   0.029837   0.029406   0.029600   0.029600   0.029600   0.029600   0.029600   0.029600   0.029600   0.029600   0.029600   0.029600   0.029600   0.029600   0.029600   0.029600   0.029600   0.029600   0.029600   0.029600   0.029600   0.029600   0.029600   0.029600   0.029600   0.029600   0.029600   0.029600   0.029600   0.029600   0.029600   0.029600   0.029600   0.029600   0.029600   0.029600   0.029600   0.029600   0.029600   0.029600   0.029600   0.029600   0.029600   0.029600   0.029600   0.027703   0.025601   0.024695   0.023742   0.023275   0.019382   0.016409   0.015153
A51f-38   0.534689   0.549011   0.548499   0.559068   0.568999   0.572588   0.550983   0.557108   0.562674   0.568846   0.574500   0.574842   0.584586   0.565667   0.554243   0.556773   0.563711   0.555120   0.563375   0.553078   0.557312   0.561424   0.567713   0.565884   0.568295   0.580965   0.587405   0.581553   0.575906   0.573131   0.577471   0.576858   0.550831   0.560658   0.548391   0.533778   0.537428   0.528921   0.530368   0.533812   0.543537   0.544470   0.549453   0.542307   0.535223   0.540992   0.542531   0.544357   0.541087   0.533203   0.543553   0.551635   0.558431   0.569003   0.571783   0.575440   0.571111   0.572967   0.566151   0.571637   0.570174   0.568712   0.567249   0.565786   0.564323   0.562860   0.561398   0.559935   0.558472   0.557009   0.555547   0.554084   0.552621   0.551158   0.549695   0.548233   0.546770   0.545307   0.543844   0.542381   0.540919   0.539456   0.537993   0.536530   0.535067   0.533605   0.532142   0.530679   0.529216   0.527753   0.526291   0.524828   0.523365   0.521902   0.520440   0.518977   0.517514   0.516051   0.514588   0.513126   0.511663   0.510200   0.494249   0.476234   0.469409   0.462150   0.459650   0.424678   0.397863   0.387205
A51f-40   0.454810   0.464288   0.462861   0.469543   0.475818   0.477416   0.460381   0.463829   0.466861   0.470358   0.473454   0.472677   0.478767   0.463789   0.454328   0.455133   0.459167   0.451809   0.456797   0.448224   0.450283   0.452257   0.455812   0.453430   0.454140   0.462324   0.465958   0.460624   0.455465   0.452398   0.454445   0.452939   0.432886   0.438984   0.429017   0.417324   0.418936   0.411701   0.411705   0.413166   0.419170   0.418804   0.421340   0.415165   0.409025   0.412176   0.412204   0.412446   0.409235   0.402660   0.409071   0.413846   0.417736   0.424216   0.425196   0.426682   0.422582   0.422996   0.417097   0.419981   0.417463   0.414944   0.412426   0.409907   0.407388   0.404870   0.402351   0.399833   0.397314   0.394795   0.392277   0.389758   0.387240   0.384721   0.382202   0.379684   0.377165   0.374647   0.372128   0.369609   0.367091   0.364572   0.362053   0.359535   0.357016   0.354498   0.351979   0.349460   0.346942   0.344423   0.341905   0.339386   0.336867   0.334349   0.331830   0.329312   0.326793   0.324274   0.321756   0.319237   0.316719   0.314200   0.303378   0.291285   0.285891   0.280371   0.277915   0.255727   0.238592   0.231190
A51f-42   0.242703   0.248861   0.247133   0.251262   0.255080   0.255520   0.242649   0.244427   0.245906   0.247711   0.249233   0.247968   0.251637   0.240265   0.232837   0.232718   0.234907   0.228987   0.231855   0.225078   0.225848   0.226557   0.228391   0.226006   0.225821   0.230960   0.232851   0.228384   0.224044   0.221186   0.221964   0.220215   0.205562   0.209191   0.201546   0.192759   0.193213   0.187529   0.186874   0.187233   0.190775   0.189855   0.190973   0.186018   0.181101   0.182629   0.182009   0.181544   0.178529   0.173249   0.177027   0.179674   0.181669   0.185541   0.185535   0.185964   0.182435   0.181954   0.177215   0.178549   0.175898   0.173247   0.170595   0.167944   0.165293   0.162642   0.159991   0.157340   0.154688   0.152037   0.149386   0.146735   0.144084   0.141433   0.138781   0.136130   0.133479   0.130828   0.128177   0.125526   0.122874   0.120223   0.117572   0.114921   0.112270   0.109619   0.106967   0.104316   0.101665   0.099014   0.096363   0.093712   0.091060   0.088409   0.085758   0.083107   0.080456   0.077805   0.075153   0.072502   0.069851   0.067200   0.063422   0.059296   0.057256   0.055190   0.054091   0.046641   0.040939   0.038314
A51f-43   0.369009   0.375965   0.374738   0.379605   0.384142   0.385174   0.372252   0.374681   0.376798   0.379257   0.381421   0.380675   0.385070   0.373695   0.366458   0.366909   0.369770   0.364109   0.367689   0.361102   0.362486   0.363806   0.366307   0.364368   0.364749   0.370712   0.373276   0.369136   0.365115   0.362666   0.364068   0.362791   0.347633   0.352046   0.344428   0.335538   0.336589   0.331033   0.330899   0.331849   0.336199   0.335782   0.337552   0.332764   0.328006   0.330213   0.330114   0.330188   0.327446   0.322225   0.326865   0.330282   0.332986   0.337725   0.338279   0.339325   0.336047   0.336064   0.331455   0.333470   0.331940   0.330409   0.328879   0.327349   0.325819   0.324288   0.322758   0.321228   0.319698   0.318167   0.316637   0.315107   0.313577   0.312047   0.310516   0.308986   0.307456   0.305926   0.304395   0.302865   0.301335   0.299805   0.298274   0.296744   0.295214   0.293684   0.292153   0.290623   0.289093   0.287563   0.286033   0.284502   0.282972   0.281442   0.279912   0.278381   0.276851   0.275321   0.273791   0.272260   0.270730   0.269200   0.258994   0.247771   0.242515   0.237160   0.234616   0.213652   0.197590   0.190379
A51f-44   0.208677   0.213068   0.212358   0.215454   0.218327   0.219021   0.211055   0.212623   0.213996   0.215579   0.216978   0.216563   0.219356   0.212343   0.207901   0.208234   0.210070   0.206603   0.208887   0.204842   0.205754   0.206624   0.208236   0.207082   0.207374   0.211145   0.212797   0.210277   0.207828   0.206356   0.207295   0.206556   0.197203   0.200009   0.195323   0.189861   0.190565   0.187169   0.187140   0.187785   0.190550   0.190346   0.191509   0.188573   0.185661   0.187085   0.187089   0.187196   0.185497   0.182266   0.185210   0.187395   0.189124   0.192152   0.192544   0.193276   0.191274   0.191306   0.188481   0.189793   0.188986   0.188179   0.187372   0.186565   0.185758   0.184951   0.184144   0.183337   0.182530   0.181723   0.180916   0.180109   0.179302   0.178495   0.177688   0.176881   0.176074   0.175267   0.174460   0.173653   0.172847   0.172040   0.171233   0.170426   0.169619   0.168812   0.168005   0.167198   0.166391   0.165584   0.164777   0.163970   0.163163   0.162356   0.161549   0.160742   0.159935   0.159128   0.158321   0.157514   0.156707   0.155900   0.148890   0.141207   0.137649   0.134016   0.132311   0.117766   0.106704   0.101777
A51f-45   0.248350   0.253433   0.252093   0.255543   0.258697   0.259115   0.248687   0.250201   0.251471   0.253003   0.254308   0.253331   0.256376   0.247160   0.241167   0.241139   0.242985   0.238217   0.240625   0.235132   0.235824   0.236462   0.238026   0.236147   0.236065   0.240321   0.241935   0.238358   0.234868   0.232598   0.233340   0.231982   0.219968   0.223014   0.216775   0.209593   0.210029   0.205404   0.204944   0.205312   0.208303   0.207621   0.208635   0.204580   0.200563   0.201890   0.201476   0.201189   0.198634   0.194213   0.197414   0.199678   0.201368   0.204680   0.204729   0.205221   0.202324   0.201910   0.198011   0.199198   0.197095   0.194993   0.192891   0.190788   0.188686   0.186584   0.184481   0.182379   0.180277   0.178174   0.176072   0.173970   0.171867   0.169765   0.167663   0.165560   0.163458   0.161356   0.159253   0.157151   0.155049   0.152947   0.150844   0.148742   0.146640   0.144537   0.142435   0.140333   0.138230   0.136128   0.134026   0.131923   0.129821   0.127719   0.125616   0.123514   0.121412   0.119309   0.117207   0.115105   0.113002   0.110900   0.105755   0.100162   0.097389   0.094564   0.093053   0.082759   0.074854   0.071140
A51f-46   0.519452   0.530442   0.528794   0.536603   0.543797   0.545601   0.526041   0.530019   0.533519   0.537527   0.541091   0.540144   0.547153   0.529925   0.519052   0.519989   0.524624   0.516169   0.521919   0.511997   0.514350   0.516596   0.520688   0.517941   0.518769   0.528206   0.532416   0.526299   0.520330   0.516795   0.519279   0.517566   0.494544   0.501598   0.490100   0.476695   0.478542   0.470248   0.470299   0.472008   0.478971   0.478579   0.481598   0.474408   0.467293   0.470930   0.471087   0.471501   0.467256   0.459246   0.466666   0.472205   0.476574   0.484265   0.485332   0.487338   0.482439   0.482525   0.475595   0.478967   0.476635   0.474302   0.471970   0.469637   0.467305   0.464972   0.462640   0.460307   0.457974   0.455642   0.453309   0.450977   0.448644   0.446312   0.443979   0.441647   0.439314   0.436981   0.434649   0.432316   0.429984   0.427651   0.425319   0.422986   0.420653   0.418321   0.415988   0.413656   0.411323   0.408991   0.406658   0.404326   0.401993   0.399660   0.397328   0.394995   0.392663   0.390330   0.387998   0.385665   0.383333   0.381000   0.366043   0.349658   0.342120   0.334379   0.330746   0.299398   0.275473   0.264733
A51f-47   0.068504   0.069986   0.069573   0.070578   0.071489   0.071591   0.068512   0.068941   0.069298   0.069731   0.070097   0.069789   0.070668   0.067945   0.066167   0.066143   0.066668   0.065250   0.065940   0.064307   0.064492   0.064662   0.065103   0.064534   0.064494   0.065728   0.066188   0.065121   0.064078   0.063395   0.063602   0.063187   0.059656   0.060533   0.058689   0.056571   0.056683   0.055314   0.055164   0.055256   0.056117   0.055901   0.056185   0.054979   0.053787   0.054158   0.054025   0.053928   0.053152   0.051834   0.052757   0.053406   0.053884   0.054848   0.054846   0.054981   0.054115   0.053970   0.052812   0.053144   0.052588   0.052033   0.051477   0.050921   0.050365   0.049809   0.049253   0.048698   0.048142   0.047586   0.047030   0.046474   0.045919   0.045363   0.044807   0.044251   0.043695   0.043140   0.042584   0.042028   0.041472   0.040916   0.040360   0.039805   0.039249   0.038693   0.038137   0.037581   0.037026   0.036470   0.035914   0.035358   0.034802   0.034247   0.033691   0.033135   0.032579   0.032023   0.031467   0.030912   0.030356   0.029800   0.027843   0.025718   0.024676   0.023609   0.023028   0.019115   0.016140   0.014767
A51f-48   0.533793   0.542283   0.540811   0.546813   0.552292   0.553530   0.537903   0.540868   0.543455   0.546433   0.549068   0.548135   0.553472   0.539706   0.530957   0.531530   0.535003   0.528160   0.532517   0.524498   0.526179   0.527775   0.530822   0.528485   0.528972   0.536217   0.539359   0.534377   0.529502   0.526545   0.528362   0.526848   0.508459   0.513846   0.504585   0.493813   0.495101   0.488380   0.488265   0.489452   0.494785   0.494312   0.496544   0.490675   0.484869   0.487570   0.487553   0.487731   0.484143   0.477584   0.483287   0.487506   0.490780   0.496719   0.497390   0.498849   0.494799   0.494662   0.489006   0.491514   0.490528   0.489542   0.488556   0.487570   0.486584   0.485598   0.484612   0.483626   0.482640   0.481653   0.480667   0.479681   0.478695   0.477709   0.476723   0.475737   0.474751   0.473765   0.472779   0.471793   0.470807   0.469821   0.468835   0.467849   0.466863   0.465877   0.464891   0.463905   0.462919   0.461933   0.460947   0.459960   0.458974   0.457988   0.457002   0.456016   0.455030   0.454044   0.453058   0.452072   0.451086   0.450100   0.435703   0.419932   0.412571   0.404971   0.401212   0.371255   0.348162   0.337555
A51f-49   0.162179   0.165309   0.164669   0.166859   0.168844   0.169225   0.163270   0.164306   0.165197   0.166235   0.167144   0.166704   0.168633   0.163373   0.160003   0.160136   0.161363   0.158709   0.160268   0.157170   0.157718   0.158234   0.159295   0.158333   0.158431   0.161078   0.162179   0.160224   0.158307   0.157114   0.157723   0.157073   0.150123   0.152065   0.148518   0.144416   0.144818   0.142229   0.142105   0.142469   0.144388   0.144133   0.144893   0.142617   0.140367   0.141296   0.141217   0.141209   0.139765   0.137223   0.139277   0.140775   0.141913   0.144068   0.144235   0.144713   0.143114   0.142965   0.140770   0.141626   0.140751   0.139877   0.139002   0.138128   0.137253   0.136379   0.135505   0.134630   0.133756   0.132881   0.132007   0.131133   0.130258   0.129384   0.128509   0.127635   0.126760   0.125886   0.125012   0.124137   0.123263   0.122388   0.121514   0.120640   0.119765   0.118891   0.118016   0.117142   0.116267   0.115393   0.114519   0.113644   0.112770   0.111895   0.111021   0.110147   0.109272   0.108398   0.107523   0.106649   0.105774   0.104900   0.100556   0.095817   0.093566   0.091239   0.090037   0.081091   0.074214   0.071019
A51f-50   0.257358   0.263075   0.261908   0.265920   0.269538   0.270228   0.259413   0.261299   0.262926   0.264817   0.266473   0.265671   0.269193   0.259640   0.253519   0.253767   0.255999   0.251176   0.254019   0.248382   0.249377   0.250315   0.252252   0.250505   0.250688   0.255515   0.257528   0.253979   0.250493   0.248325   0.249452   0.248274   0.235696   0.239236   0.232806   0.225388   0.226116   0.221431   0.221216   0.221880   0.225374   0.224916   0.226308   0.222176   0.218101   0.219791   0.219661   0.219660   0.217008   0.212382   0.216115   0.218842   0.220905   0.224846   0.225149   0.226044   0.223137   0.222841   0.218862   0.220423   0.218947   0.217470   0.215993   0.214516   0.213040   0.211563   0.210086   0.208609   0.207133   0.205656   0.204179   0.202702   0.201226   0.199749   0.198272   0.196795   0.195319   0.193842   0.192365   0.190888   0.189412   0.187935   0.186458   0.184981   0.183505   0.182028   0.180551   0.179074   0.177598   0.176121   0.174644   0.173167   0.171691   0.170214   0.168737   0.167260   0.165784   0.164307   0.162830   0.161353   0.159877   0.158400   0.149446   0.139700   0.135100   0.130351   0.127896   0.109385   0.095311   0.088858
A51f-51   0.413953   0.420776   0.419077   0.423800   0.427998   0.428587   0.414923   0.417003   0.418761   0.420839   0.422631   0.421366   0.425449   0.413355   0.405518   0.405575   0.408076   0.401855   0.405116   0.397865   0.398836   0.399735   0.401872   0.399453   0.399426   0.405125   0.407358   0.402724   0.398155   0.395222   0.396396   0.394688   0.378810   0.382935   0.374694   0.365234   0.365887   0.359829   0.359326   0.359906   0.363990   0.363180   0.364678   0.359284   0.353964   0.355814   0.355435   0.355215   0.351590   0.345524   0.349914   0.353052   0.355350   0.360026   0.360146   0.361057   0.357181   0.356509   0.351307   0.353007   0.351014   0.349021   0.347029   0.345036   0.343043   0.341050   0.339057   0.337064   0.335071   0.333079   0.331086   0.329093   0.327100   0.325107   0.323114   0.321121   0.319129   0.317136   0.315143   0.313150   0.311157   0.309164   0.307171   0.305179   0.303186   0.301193   0.299200   0.297207   0.295214   0.293221   0.291229   0.289236   0.287243   0.285250   0.283257   0.281264   0.279271   0.277279   0.275286   0.273293   0.271300   0.265709   0.255304   0.244014   0.238434   0.232676   0.229530   0.208271   0.191854   0.183923
A51f-52   0.383388   0.389875   0.388656   0.393257   0.397362   0.398209   0.386187   0.388385   0.390289   0.392481   0.394416   0.393584   0.397595   0.386977   0.380207   0.380578   0.383154   0.377837   0.381102   0.374839   0.376031   0.377158   0.379406   0.377534   0.377828   0.383309   0.385653   0.381772   0.377936   0.375595   0.376995   0.375763   0.361661   0.365722   0.358545   0.350260   0.351162   0.345966   0.345822   0.346663   0.350696   0.350273   0.351955   0.347348   0.342811   0.344802   0.344781   0.344899   0.341881   0.336636   0.340959   0.344137   0.346539   0.351135   0.351559   0.352720   0.349487   0.349171   0.344730   0.346600   0.345700   0.344800   0.343900   0.343000   0.342100   0.341200   0.340300   0.339400   0.338500   0.337600   0.336700   0.335800   0.334900   0.334000   0.333100   0.332200   0.331300   0.330400   0.329500   0.328600   0.327700   0.326800   0.325900   0.325000   0.324100   0.323200   0.322300   0.321400   0.320500   0.319600   0.318700   0.317800   0.316900   0.316000   0.315100   0.314200   0.313300   0.312400   0.311500   0.310600   0.309700   0.308800   0.297326   0.284809   0.278915   0.272778   0.269605   0.245577   0.227058   0.218332
